order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,date,time_order
3115,71,841,328,2,credit_card,03/21/2017 22:09,21/03/2017,10:09 PM
3116,89,785,392,2,credit_card,03/04/2017 22:36,04/03/2017,10:36 PM
3117,70,773,173,1,debit,03/21/2017 12:52,21/03/2017,12:52 PM
3118,38,794,760,4,credit_card,03/04/2017 7:58,04/03/2017,7:58 AM
3119,29,897,326,2,cash,03/13/2017 8:00,13/03/2017,8:00 AM
3120,87,845,596,4,debit,03/26/2017 23:45,26/03/2017,11:45 PM
3121,70,731,173,1,cash,03/21/2017 17:34,21/03/2017,5:34 PM
3122,82,736,354,2,credit_card,03/14/2017 1:54,14/03/2017,1:54 AM
3123,59,799,356,2,credit_card,03/17/2017 23:38,17/03/2017,11:38 PM
3124,58,764,138,1,credit_card,03/06/2017 17:24,06/03/2017,5:24 PM
3125,80,957,290,2,cash,03/18/2017 4:59,18/03/2017,4:59 AM
3126,100,959,111,1,cash,03/07/2017 23:18,07/03/2017,11:18 PM
3127,55,926,171,1,cash,03/17/2017 16:33,17/03/2017,4:33 PM
3128,12,866,402,2,debit,03/15/2017 6:04,15/03/2017,6:04 AM
3129,58,963,138,1,debit,03/08/2017 13:30,08/03/2017,1:30 PM
3130,91,711,160,1,cash,03/10/2017 3:42,10/03/2017,3:42 AM
3131,51,798,187,1,cash,03/28/2017 20:19,28/03/2017,8:19 PM
3132,32,954,303,3,debit,03/09/2017 0:52,09/03/2017,12:52 AM
3133,71,940,164,1,credit_card,03/04/2017 2:44,04/03/2017,2:44 AM
3134,30,957,153,1,cash,03/19/2017 19:28,19/03/2017,7:28 PM
3135,17,885,528,3,cash,03/20/2017 18:35,20/03/2017,6:35 PM
3136,60,770,354,2,credit_card,03/02/2017 6:11,02/03/2017,6:11 AM
3137,69,850,524,4,debit,03/10/2017 14:39,10/03/2017,2:39 PM
3138,21,890,426,3,cash,03/18/2017 8:03,18/03/2017,8:03 AM
3139,52,925,438,3,credit_card,03/13/2017 6:47,13/03/2017,6:47 AM
3140,71,942,328,2,debit,03/07/2017 7:23,07/03/2017,7:23 AM
3141,29,978,163,1,cash,03/25/2017 22:16,25/03/2017,10:16 PM
3142,6,728,561,3,debit,03/19/2017 18:09,19/03/2017,6:09 PM
3143,24,716,280,2,debit,03/02/2017 8:10,02/03/2017,8:10 AM
3144,72,872,320,2,cash,03/11/2017 2:56,11/03/2017,2:56 AM
3145,56,814,117,1,cash,03/15/2017 10:48,15/03/2017,10:48 AM
3146,57,960,147,1,credit_card,03/29/2017 7:29,29/03/2017,7:29 AM
3147,28,750,492,3,credit_card,03/01/2017 5:33,01/03/2017,5:33 AM
3148,17,912,176,1,credit_card,03/22/2017 22:49,22/03/2017,10:49 PM
3149,25,851,130,1,debit,03/25/2017 21:36,25/03/2017,9:36 PM
3150,67,754,393,3,debit,03/30/2017 21:31,30/03/2017,9:31 PM
3151,98,997,133,1,debit,03/26/2017 16:40,26/03/2017,4:40 PM
3152,78,745,25725,1,credit_card,03/18/2017 13:13,18/03/2017,1:13 PM
3153,46,727,166,1,cash,03/01/2017 3:24,01/03/2017,3:24 AM
3154,36,980,260,2,debit,03/02/2017 14:04,02/03/2017,2:04 PM
3155,38,906,570,3,debit,03/15/2017 3:22,15/03/2017,3:22 AM
3156,80,707,290,2,debit,03/03/2017 4:36,03/03/2017,4:36 AM
3157,40,945,483,3,cash,03/23/2017 5:26,23/03/2017,5:26 AM
3158,2,789,188,2,cash,03/12/2017 6:24,12/03/2017,6:24 AM
3159,66,705,161,1,cash,03/12/2017 23:07,12/03/2017,11:07 PM
3160,16,907,156,1,debit,03/28/2017 17:58,28/03/2017,5:58 PM
3161,27,884,169,1,credit_card,03/06/2017 15:35,06/03/2017,3:35 PM
3162,17,974,176,1,credit_card,03/26/2017 23:36,26/03/2017,11:36 PM
3163,35,969,492,3,credit_card,03/30/2017 1:35,30/03/2017,1:35 AM
3164,20,842,508,4,credit_card,03/02/2017 6:19,02/03/2017,6:19 AM
3165,37,779,284,2,cash,03/28/2017 22:28,28/03/2017,10:28 PM
3166,21,704,142,1,credit_card,03/29/2017 12:51,29/03/2017,12:51 PM
3167,44,999,432,3,credit_card,03/06/2017 21:59,06/03/2017,9:59 PM
3168,78,927,51450,2,cash,03/12/2017 12:23,12/03/2017,12:23 PM
3169,14,719,232,2,cash,03/01/2017 5:31,01/03/2017,5:31 AM
3170,4,851,128,1,debit,03/21/2017 1:48,21/03/2017,1:48 AM
3171,35,942,492,3,cash,03/09/2017 19:43,09/03/2017,7:43 PM
3172,90,948,534,3,cash,03/27/2017 14:57,27/03/2017,2:57 PM
3173,91,786,160,1,cash,03/27/2017 6:52,27/03/2017,6:52 AM
3174,6,726,374,2,credit_card,03/06/2017 10:42,06/03/2017,10:42 AM
3175,71,874,164,1,credit_card,03/27/2017 20:42,27/03/2017,8:42 PM
3176,15,977,153,1,debit,03/10/2017 6:50,10/03/2017,6:50 AM
3177,96,856,459,3,debit,03/01/2017 7:47,01/03/2017,7:47 AM
3178,43,718,362,2,debit,03/08/2017 10:24,08/03/2017,10:24 AM
3179,59,715,178,1,credit_card,03/01/2017 5:31,01/03/2017,5:31 AM
3180,68,735,136,1,cash,03/09/2017 21:09,09/03/2017,9:09 PM
3181,32,809,101,1,cash,03/10/2017 14:01,10/03/2017,2:01 PM
3182,47,922,145,1,cash,03/22/2017 6:24,22/03/2017,6:24 AM
3183,99,731,390,2,cash,03/09/2017 2:42,09/03/2017,2:42 AM
3184,50,724,193,1,credit_card,03/23/2017 7:22,23/03/2017,7:22 AM
3185,19,833,163,1,cash,03/17/2017 14:00,17/03/2017,2:00 PM
3186,3,925,148,1,credit_card,03/03/2017 11:25,03/03/2017,11:25 AM
3187,80,821,290,2,cash,03/03/2017 5:41,03/03/2017,5:41 AM
3188,92,854,90,1,credit_card,03/08/2017 18:16,08/03/2017,6:16 PM
3189,86,856,260,2,cash,03/12/2017 20:18,12/03/2017,8:18 PM
3190,23,787,156,1,credit_card,03/23/2017 23:20,23/03/2017,11:20 PM
3191,53,975,224,2,credit_card,03/12/2017 1:46,12/03/2017,1:46 AM
3192,52,740,146,1,cash,03/21/2017 5:18,21/03/2017,5:18 AM
3193,28,927,328,2,cash,03/09/2017 21:20,09/03/2017,9:20 PM
3194,81,953,354,2,debit,03/16/2017 11:00,16/03/2017,11:00 AM
3195,15,799,153,1,credit_card,03/19/2017 0:14,19/03/2017,12:14 AM
3196,73,945,165,1,debit,03/24/2017 16:22,24/03/2017,4:22 PM
3197,98,885,266,2,debit,03/12/2017 7:59,12/03/2017,7:59 AM
3198,39,987,134,1,debit,03/01/2017 22:10,01/03/2017,10:10 PM
3199,73,711,165,1,cash,03/01/2017 13:45,01/03/2017,1:45 PM
3200,28,776,164,1,debit,03/29/2017 19:49,29/03/2017,7:49 PM
3201,92,858,90,1,cash,03/25/2017 15:14,25/03/2017,3:14 PM
3202,55,885,342,2,cash,03/30/2017 6:37,30/03/2017,6:37 AM
3203,6,841,748,4,credit_card,03/26/2017 8:24,26/03/2017,8:24 AM
3204,58,897,552,4,credit_card,03/09/2017 4:34,09/03/2017,4:34 AM
3205,62,917,320,2,debit,03/05/2017 15:32,05/03/2017,3:32 PM
3206,41,983,236,2,debit,03/22/2017 11:26,22/03/2017,11:26 AM
3207,73,993,495,3,cash,03/17/2017 18:30,17/03/2017,6:30 PM
3208,13,836,320,2,credit_card,03/21/2017 18:08,21/03/2017,6:08 PM
3209,90,972,534,3,credit_card,03/28/2017 13:18,28/03/2017,1:18 PM
3210,55,770,342,2,cash,03/23/2017 2:47,23/03/2017,2:47 AM
3211,10,909,148,1,debit,03/18/2017 0:50,18/03/2017,12:50 AM
3212,73,820,330,2,debit,03/19/2017 9:09,19/03/2017,9:09 AM
3213,43,714,362,2,cash,03/22/2017 15:24,22/03/2017,3:24 PM
3214,22,883,292,2,debit,03/01/2017 6:08,01/03/2017,6:08 AM
3215,87,700,149,1,credit_card,03/10/2017 0:28,10/03/2017,12:28 AM
3216,97,739,486,3,credit_card,03/14/2017 8:32,14/03/2017,8:32 AM
3217,21,868,142,1,credit_card,03/19/2017 0:25,19/03/2017,12:25 AM
3218,22,783,292,2,credit_card,03/11/2017 11:53,11/03/2017,11:53 AM
3219,72,840,320,2,cash,03/01/2017 21:17,01/03/2017,9:17 PM
3220,82,789,177,1,credit_card,03/04/2017 2:21,04/03/2017,2:21 AM
3221,45,914,142,1,credit_card,03/05/2017 1:21,05/03/2017,1:21 AM
3222,96,796,306,2,cash,03/19/2017 7:09,19/03/2017,7:09 AM
3223,61,978,316,2,credit_card,03/08/2017 8:29,08/03/2017,8:29 AM
3224,31,921,129,1,cash,03/14/2017 13:14,14/03/2017,1:14 PM
3225,22,874,292,2,cash,03/01/2017 0:40,01/03/2017,12:40 AM
3226,81,955,354,2,credit_card,03/17/2017 12:51,17/03/2017,12:51 PM
3227,34,734,366,3,debit,03/23/2017 20:12,23/03/2017,8:12 PM
3228,98,874,133,1,cash,03/27/2017 13:47,27/03/2017,1:47 PM
3229,97,912,324,2,cash,03/01/2017 0:14,01/03/2017,12:14 AM
3230,53,973,224,2,cash,03/10/2017 7:16,10/03/2017,7:16 AM
3231,76,753,310,2,credit_card,03/05/2017 6:19,05/03/2017,6:19 AM
3232,11,839,368,2,credit_card,03/22/2017 23:16,22/03/2017,11:16 PM
3233,67,882,131,1,debit,03/02/2017 8:29,02/03/2017,8:29 AM
3234,25,741,390,3,debit,03/09/2017 11:43,09/03/2017,11:43 AM
3235,80,990,290,2,credit_card,03/04/2017 20:22,04/03/2017,8:22 PM
3236,23,987,312,2,credit_card,03/11/2017 16:05,11/03/2017,4:05 PM
3237,65,824,616,4,credit_card,03/30/2017 11:00,30/03/2017,11:00 AM
3238,70,764,346,2,debit,03/09/2017 3:03,09/03/2017,3:03 AM
3239,17,947,528,3,debit,03/29/2017 11:49,29/03/2017,11:49 AM
3240,71,962,164,1,debit,03/12/2017 6:33,12/03/2017,6:33 AM
3241,47,765,145,1,credit_card,03/14/2017 23:52,14/03/2017,11:52 PM
3242,43,913,181,1,debit,03/27/2017 9:53,27/03/2017,9:53 AM
3243,18,991,156,1,cash,03/03/2017 17:30,03/03/2017,5:30 PM
3244,86,949,260,2,cash,03/14/2017 20:31,14/03/2017,8:31 PM
3245,74,823,153,1,credit_card,03/03/2017 13:31,03/03/2017,1:31 PM
3246,46,776,664,4,debit,03/20/2017 9:00,20/03/2017,9:00 AM
3247,55,723,342,2,debit,03/09/2017 22:22,09/03/2017,10:22 PM
3248,72,860,480,3,cash,03/18/2017 11:24,18/03/2017,11:24 AM
3249,97,854,324,2,debit,03/20/2017 6:29,20/03/2017,6:29 AM
3250,81,941,354,2,debit,03/11/2017 14:09,11/03/2017,2:09 PM
3251,27,819,169,1,cash,03/13/2017 23:22,13/03/2017,11:22 PM
3252,45,803,284,2,debit,03/10/2017 0:38,10/03/2017,12:38 AM
3253,67,706,786,6,credit_card,03/29/2017 16:05,29/03/2017,4:05 PM
3254,91,901,320,2,cash,03/22/2017 2:01,22/03/2017,2:01 AM
3255,59,723,178,1,debit,03/23/2017 21:31,23/03/2017,9:31 PM
3256,44,898,144,1,credit_card,03/12/2017 9:18,12/03/2017,9:18 AM
3257,61,713,316,2,cash,03/11/2017 2:06,11/03/2017,2:06 AM
3258,99,862,195,1,cash,03/17/2017 11:22,17/03/2017,11:22 AM
3259,59,874,712,4,credit_card,03/22/2017 7:36,22/03/2017,7:36 AM
3260,13,736,320,2,cash,03/30/2017 6:21,30/03/2017,6:21 AM
3261,10,855,148,1,debit,03/08/2017 6:18,08/03/2017,6:18 AM
3262,68,736,136,1,debit,03/20/2017 16:30,20/03/2017,4:30 PM
3263,74,921,306,2,cash,03/26/2017 23:24,26/03/2017,11:24 PM
3264,44,721,144,1,credit_card,03/23/2017 22:36,23/03/2017,10:36 PM
3265,16,739,312,2,debit,03/28/2017 7:54,28/03/2017,7:54 AM
3266,57,954,294,2,cash,03/25/2017 9:17,25/03/2017,9:17 AM
3267,71,712,492,3,debit,03/25/2017 22:00,25/03/2017,10:00 PM
3268,31,978,258,2,debit,03/11/2017 15:45,11/03/2017,3:45 PM
3269,44,991,144,1,cash,03/07/2017 5:38,07/03/2017,5:38 AM
3270,75,752,128,1,credit_card,03/16/2017 20:54,16/03/2017,8:54 PM
3271,9,901,118,1,cash,03/27/2017 15:32,27/03/2017,3:32 PM
3272,26,796,528,3,cash,03/17/2017 21:47,17/03/2017,9:47 PM
3273,10,873,444,3,cash,03/05/2017 15:14,05/03/2017,3:14 PM
3274,99,758,195,1,debit,03/06/2017 0:59,06/03/2017,12:59 AM
3275,83,916,258,2,credit_card,03/19/2017 3:33,19/03/2017,3:33 AM
3276,43,782,362,2,credit_card,03/29/2017 23:25,29/03/2017,11:25 PM
3277,1,843,316,2,debit,03/30/2017 11:09,30/03/2017,11:09 AM
3278,47,899,145,1,cash,03/25/2017 0:47,25/03/2017,12:47 AM
3279,56,863,117,1,debit,03/21/2017 7:54,21/03/2017,7:54 AM
3280,30,865,459,3,credit_card,03/13/2017 10:14,13/03/2017,10:14 AM
3281,19,804,163,1,credit_card,03/25/2017 2:09,25/03/2017,2:09 AM
3282,33,935,346,2,cash,03/23/2017 17:28,23/03/2017,5:28 PM
3283,28,787,164,1,credit_card,03/18/2017 16:10,18/03/2017,4:10 PM
3284,81,888,177,1,credit_card,03/04/2017 10:28,04/03/2017,10:28 AM
3285,24,904,280,2,cash,03/23/2017 10:39,23/03/2017,10:39 AM
3286,60,822,177,1,cash,03/08/2017 2:46,08/03/2017,2:46 AM
3287,22,802,292,2,credit_card,03/26/2017 21:48,26/03/2017,9:48 PM
3288,91,755,480,3,cash,03/26/2017 13:49,26/03/2017,1:49 PM
3289,64,870,399,3,cash,03/08/2017 12:40,08/03/2017,12:40 PM
3290,93,874,114,1,debit,03/24/2017 13:31,24/03/2017,1:31 PM
3291,37,864,142,1,debit,03/03/2017 23:44,03/03/2017,11:44 PM
3292,28,703,656,4,cash,03/12/2017 22:28,12/03/2017,10:28 PM
3293,25,744,260,2,debit,03/14/2017 13:25,14/03/2017,1:25 PM
3294,20,746,254,2,debit,03/30/2017 11:34,30/03/2017,11:34 AM
3295,51,778,187,1,credit_card,03/22/2017 8:18,22/03/2017,8:18 AM
3296,98,752,133,1,cash,03/11/2017 16:35,11/03/2017,4:35 PM
3297,85,825,344,2,debit,03/15/2017 13:22,15/03/2017,1:22 PM
3298,2,794,94,1,debit,03/03/2017 3:19,03/03/2017,3:19 AM
3299,14,729,348,3,debit,03/18/2017 23:26,18/03/2017,11:26 PM
3300,83,710,258,2,cash,03/18/2017 0:01,18/03/2017,12:01 AM
3301,19,756,163,1,cash,03/20/2017 5:56,20/03/2017,5:56 AM
3302,71,749,328,2,credit_card,03/04/2017 7:49,04/03/2017,7:49 AM
3303,8,986,132,1,cash,03/20/2017 4:11,20/03/2017,4:11 AM
3304,99,904,390,2,cash,03/30/2017 17:52,30/03/2017,5:52 PM
3305,16,712,312,2,debit,03/15/2017 3:50,15/03/2017,3:50 AM
3306,45,711,142,1,credit_card,03/03/2017 12:20,03/03/2017,12:20 PM
3307,45,823,142,1,credit_card,03/21/2017 17:27,21/03/2017,5:27 PM
3308,75,923,384,3,debit,03/11/2017 8:51,11/03/2017,8:51 AM
3309,62,767,160,1,credit_card,03/05/2017 3:43,05/03/2017,3:43 AM
3310,43,745,362,2,cash,03/25/2017 13:24,25/03/2017,1:24 PM
3311,9,853,236,2,debit,03/08/2017 10:20,08/03/2017,10:20 AM
3312,46,886,498,3,debit,03/03/2017 19:10,03/03/2017,7:10 PM
3313,59,776,356,2,cash,03/05/2017 9:16,05/03/2017,9:16 AM
3314,70,777,346,2,cash,03/19/2017 0:06,19/03/2017,12:06 AM
3315,22,880,146,1,debit,03/14/2017 11:47,14/03/2017,11:47 AM
3316,99,915,390,2,cash,03/25/2017 22:42,25/03/2017,10:42 PM
3317,1,918,316,2,debit,03/15/2017 7:44,15/03/2017,7:44 AM
3318,62,907,480,3,cash,03/18/2017 7:03,18/03/2017,7:03 AM
3319,71,804,328,2,credit_card,03/09/2017 10:12,09/03/2017,10:12 AM
3320,30,835,306,2,cash,03/16/2017 7:14,16/03/2017,7:14 AM
3321,73,942,330,2,cash,03/11/2017 10:54,11/03/2017,10:54 AM
3322,13,986,480,3,cash,03/10/2017 17:55,10/03/2017,5:55 PM
3323,51,744,187,1,debit,03/27/2017 9:33,27/03/2017,9:33 AM
3324,56,721,117,1,credit_card,03/24/2017 14:08,24/03/2017,2:08 PM
3325,30,881,153,1,credit_card,03/14/2017 21:14,14/03/2017,9:14 PM
3326,14,793,232,2,debit,03/29/2017 20:41,29/03/2017,8:41 PM
3327,19,768,163,1,debit,03/23/2017 21:20,23/03/2017,9:20 PM
3328,77,816,156,1,credit_card,03/01/2017 8:31,01/03/2017,8:31 AM
3329,4,807,256,2,credit_card,03/20/2017 1:14,20/03/2017,1:14 AM
3330,29,944,326,2,debit,03/02/2017 18:19,02/03/2017,6:19 PM
3331,96,702,306,2,credit_card,03/17/2017 18:44,17/03/2017,6:44 PM
3332,97,728,162,1,cash,03/05/2017 17:24,05/03/2017,5:24 PM
3333,42,607,704000,2000,credit_card,03/24/2017 4:00,24/03/2017,4:00 AM
3334,13,844,480,3,credit_card,03/26/2017 20:00,26/03/2017,8:00 PM
3335,53,748,112,1,cash,03/13/2017 12:50,13/03/2017,12:50 PM
3336,35,788,492,3,debit,03/26/2017 11:15,26/03/2017,11:15 AM
3337,21,905,284,2,cash,03/09/2017 20:23,09/03/2017,8:23 PM
3338,9,709,236,2,debit,03/18/2017 10:39,18/03/2017,10:39 AM
3339,65,986,308,2,cash,03/17/2017 13:23,17/03/2017,1:23 PM
3340,28,810,328,2,debit,03/02/2017 3:30,02/03/2017,3:30 AM
3341,54,853,133,1,debit,03/09/2017 12:10,09/03/2017,12:10 PM
3342,12,832,603,3,cash,03/08/2017 1:05,08/03/2017,1:05 AM
3343,7,890,448,4,credit_card,03/12/2017 5:36,12/03/2017,5:36 AM
3344,41,925,354,3,cash,03/02/2017 14:23,02/03/2017,2:23 PM
3345,31,894,258,2,debit,03/10/2017 7:02,10/03/2017,7:02 AM
3346,72,827,160,1,debit,03/30/2017 3:25,30/03/2017,3:25 AM
3347,7,759,112,1,debit,03/08/2017 8:15,08/03/2017,8:15 AM
3348,90,759,178,1,credit_card,03/16/2017 12:54,16/03/2017,12:54 PM
3349,5,909,568,4,cash,03/25/2017 8:16,25/03/2017,8:16 AM
3350,10,969,296,2,debit,03/30/2017 1:42,30/03/2017,1:42 AM
3351,16,744,312,2,debit,03/26/2017 5:13,26/03/2017,5:13 AM
3352,90,875,534,3,credit_card,03/02/2017 13:46,02/03/2017,1:46 PM
3353,21,907,142,1,credit_card,03/28/2017 1:34,28/03/2017,1:34 AM
3354,65,770,154,1,debit,03/15/2017 3:10,15/03/2017,3:10 AM
3355,88,760,176,1,credit_card,03/02/2017 21:57,02/03/2017,9:57 PM
3356,53,914,112,1,cash,03/22/2017 13:19,22/03/2017,1:19 PM
3357,65,954,308,2,cash,03/22/2017 3:52,22/03/2017,3:52 AM
3358,11,722,184,1,cash,03/12/2017 12:45,12/03/2017,12:45 PM
3359,81,732,354,2,debit,03/09/2017 3:15,09/03/2017,3:15 AM
3360,94,707,134,1,credit_card,03/26/2017 9:31,26/03/2017,9:31 AM
3361,37,762,142,1,credit_card,03/06/2017 8:56,06/03/2017,8:56 AM
3362,96,783,459,3,cash,03/18/2017 19:38,18/03/2017,7:38 PM
3363,86,831,130,1,debit,03/30/2017 21:19,30/03/2017,9:19 PM
3364,92,730,90,1,credit_card,03/11/2017 23:20,11/03/2017,11:20 PM
3365,44,737,144,1,cash,03/17/2017 19:42,17/03/2017,7:42 PM
3366,88,936,352,2,credit_card,03/10/2017 18:55,10/03/2017,6:55 PM
3367,6,836,374,2,cash,03/16/2017 21:13,16/03/2017,9:13 PM
3368,21,893,142,1,cash,03/01/2017 8:36,01/03/2017,8:36 AM
3369,60,726,354,2,cash,03/17/2017 22:37,17/03/2017,10:37 PM
3370,52,752,292,2,credit_card,03/08/2017 23:07,08/03/2017,11:07 PM
3371,55,773,171,1,cash,03/08/2017 23:34,08/03/2017,11:34 PM
3372,66,992,483,3,cash,03/08/2017 4:18,08/03/2017,4:18 AM
3373,43,978,181,1,credit_card,03/23/2017 9:08,23/03/2017,9:08 AM
3374,8,703,396,3,debit,03/02/2017 6:27,02/03/2017,6:27 AM
3375,95,995,168,1,credit_card,03/04/2017 8:47,04/03/2017,8:47 AM
3376,11,752,184,1,debit,03/08/2017 7:01,08/03/2017,7:01 AM
3377,63,861,408,3,cash,03/25/2017 18:24,25/03/2017,6:24 PM
3378,39,890,134,1,debit,03/01/2017 13:09,01/03/2017,1:09 PM
3379,11,982,368,2,cash,03/16/2017 3:38,16/03/2017,3:38 AM
3380,99,934,390,2,debit,03/23/2017 18:17,23/03/2017,6:17 PM
3381,50,824,386,2,debit,03/10/2017 17:18,10/03/2017,5:18 PM
3382,87,709,298,2,credit_card,03/22/2017 17:11,22/03/2017,5:11 PM
3383,69,970,655,5,cash,03/02/2017 8:42,02/03/2017,8:42 AM
3384,25,937,130,1,cash,03/25/2017 14:44,25/03/2017,2:44 PM
3385,11,787,184,1,cash,03/25/2017 5:07,25/03/2017,5:07 AM
3386,49,819,516,4,credit_card,03/19/2017 18:29,19/03/2017,6:29 PM
3387,16,927,156,1,credit_card,03/10/2017 11:21,10/03/2017,11:21 AM
3388,32,871,303,3,cash,03/20/2017 16:34,20/03/2017,4:34 PM
3389,63,884,272,2,debit,03/28/2017 17:19,28/03/2017,5:19 PM
3390,9,793,472,4,cash,03/28/2017 6:03,28/03/2017,6:03 AM
3391,94,832,268,2,debit,03/15/2017 11:18,15/03/2017,11:18 AM
3392,4,860,256,2,credit_card,03/27/2017 7:06,27/03/2017,7:06 AM
3393,89,709,392,2,credit_card,03/26/2017 1:43,26/03/2017,1:43 AM
3394,50,914,579,3,debit,03/29/2017 4:21,29/03/2017,4:21 AM
3395,79,771,362,2,cash,03/30/2017 12:05,30/03/2017,12:05 PM
3396,39,853,268,2,credit_card,03/10/2017 15:33,10/03/2017,3:33 PM
3397,76,960,465,3,credit_card,03/21/2017 14:46,21/03/2017,2:46 PM
3398,18,728,312,2,debit,03/13/2017 23:18,13/03/2017,11:18 PM
3399,35,712,164,1,debit,03/18/2017 10:26,18/03/2017,10:26 AM
3400,21,721,426,3,credit_card,03/10/2017 19:36,10/03/2017,7:36 PM
3401,98,823,133,1,credit_card,03/23/2017 6:53,23/03/2017,6:53 AM
3402,64,850,133,1,debit,03/15/2017 12:36,15/03/2017,12:36 PM
3403,9,865,590,5,cash,03/02/2017 1:40,02/03/2017,1:40 AM
3404,78,928,77175,3,debit,03/16/2017 9:45,16/03/2017,9:45 AM
3405,25,745,390,3,credit_card,03/22/2017 17:42,22/03/2017,5:42 PM
3406,63,773,136,1,cash,03/09/2017 13:54,09/03/2017,1:54 PM
3407,74,984,153,1,credit_card,03/15/2017 9:23,15/03/2017,9:23 AM
3408,27,739,338,2,cash,03/08/2017 7:43,08/03/2017,7:43 AM
3409,70,999,173,1,cash,03/28/2017 5:46,28/03/2017,5:46 AM
3410,60,952,531,3,debit,03/25/2017 14:06,25/03/2017,2:06 PM
3411,6,707,187,1,cash,03/04/2017 20:48,04/03/2017,8:48 PM
3412,67,982,131,1,cash,03/01/2017 13:15,01/03/2017,1:15 PM
3413,6,830,374,2,debit,03/06/2017 1:20,06/03/2017,1:20 AM
3414,65,739,308,2,credit_card,03/09/2017 7:55,09/03/2017,7:55 AM
3415,87,999,298,2,cash,03/27/2017 3:49,27/03/2017,3:49 AM
3416,77,911,312,2,cash,03/09/2017 15:59,09/03/2017,3:59 PM
3417,34,987,244,2,credit_card,03/26/2017 16:35,26/03/2017,4:35 PM
3418,70,791,173,1,cash,03/16/2017 17:36,16/03/2017,5:36 PM
3419,38,811,380,2,cash,03/30/2017 16:13,30/03/2017,4:13 PM
3420,20,796,127,1,credit_card,03/17/2017 7:08,17/03/2017,7:08 AM
3421,61,823,158,1,credit_card,03/10/2017 16:59,10/03/2017,4:59 PM
3422,25,781,260,2,cash,03/13/2017 19:01,13/03/2017,7:01 PM
3423,20,766,381,3,cash,03/30/2017 17:36,30/03/2017,5:36 PM
3424,8,831,132,1,cash,03/28/2017 18:52,28/03/2017,6:52 PM
3425,58,953,138,1,credit_card,03/26/2017 10:43,26/03/2017,10:43 AM
3426,84,757,153,1,credit_card,03/05/2017 16:18,05/03/2017,4:18 PM
3427,36,999,260,2,debit,03/01/2017 13:29,01/03/2017,1:29 PM
3428,7,723,224,2,credit_card,03/07/2017 20:28,07/03/2017,8:28 PM
3429,11,922,736,4,cash,03/04/2017 21:14,04/03/2017,9:14 PM
3430,72,806,160,1,credit_card,03/15/2017 17:43,15/03/2017,5:43 PM
3431,24,713,280,2,debit,03/27/2017 6:04,27/03/2017,6:04 AM
3432,84,768,306,2,credit_card,03/13/2017 4:02,13/03/2017,4:02 AM
3433,89,718,588,3,debit,03/15/2017 17:44,15/03/2017,5:44 PM
3434,26,724,528,3,cash,03/11/2017 2:22,11/03/2017,2:22 AM
3435,21,786,284,2,credit_card,03/29/2017 18:18,29/03/2017,6:18 PM
3436,99,966,390,2,debit,03/28/2017 1:48,28/03/2017,1:48 AM
3437,84,768,306,2,credit_card,03/15/2017 15:10,15/03/2017,3:10 PM
3438,41,874,236,2,cash,03/17/2017 13:43,17/03/2017,1:43 PM
3439,66,842,805,5,credit_card,03/22/2017 17:58,22/03/2017,5:58 PM
3440,61,835,316,2,credit_card,03/23/2017 17:49,23/03/2017,5:49 PM
3441,78,982,25725,1,debit,03/19/2017 19:02,19/03/2017,7:02 PM
3442,29,948,163,1,debit,03/06/2017 20:17,06/03/2017,8:17 PM
3443,71,949,164,1,debit,03/19/2017 6:49,19/03/2017,6:49 AM
3444,41,767,236,2,credit_card,03/07/2017 8:49,07/03/2017,8:49 AM
3445,97,874,162,1,cash,03/10/2017 0:23,10/03/2017,12:23 AM
3446,35,932,164,1,cash,03/28/2017 10:17,28/03/2017,10:17 AM
3447,90,955,356,2,credit_card,03/30/2017 17:28,30/03/2017,5:28 PM
3448,65,829,616,4,credit_card,03/08/2017 5:54,08/03/2017,5:54 AM
3449,24,942,420,3,cash,03/01/2017 7:25,01/03/2017,7:25 AM
3450,81,929,177,1,credit_card,03/18/2017 3:24,18/03/2017,3:24 AM
3451,44,872,144,1,cash,03/13/2017 19:58,13/03/2017,7:58 PM
3452,9,824,354,3,credit_card,03/07/2017 12:00,07/03/2017,12:00 PM
3453,47,701,435,3,debit,03/07/2017 14:18,07/03/2017,2:18 PM
3454,68,723,272,2,credit_card,03/17/2017 1:36,17/03/2017,1:36 AM
3455,60,880,354,2,cash,03/03/2017 3:35,03/03/2017,3:35 AM
3456,59,886,534,3,credit_card,03/24/2017 16:50,24/03/2017,4:50 PM
3457,59,705,356,2,debit,03/28/2017 8:02,28/03/2017,8:02 AM
3458,62,812,320,2,debit,03/21/2017 21:05,21/03/2017,9:05 PM
3459,24,913,420,3,cash,03/09/2017 13:19,09/03/2017,1:19 PM
3460,46,925,332,2,debit,03/27/2017 18:03,27/03/2017,6:03 PM
3461,10,998,148,1,credit_card,03/05/2017 23:43,05/03/2017,11:43 PM
3462,22,781,146,1,credit_card,03/21/2017 1:21,21/03/2017,1:21 AM
3463,58,957,138,1,debit,03/16/2017 16:11,16/03/2017,4:11 PM
3464,49,775,129,1,credit_card,03/20/2017 5:11,20/03/2017,5:11 AM
3465,18,880,624,4,debit,03/18/2017 17:39,18/03/2017,5:39 PM
